tweet,bullying
RT @cheuya: Don't rape-zone me,1
RT @cheuya: Fake victim whining rapist motherfuckers. They need to die,1
"RT @kirbytaylorcox: I'm not sexist. But I can't listen to a female analyst talk about a male sport, played by ALL MEN. Talk about sports yo…",1
"RT @LimitBr8ker So, totally not sexist, but fouls should be a synonym for women's basketball.",1
"On feminism, it is not. @gimpymuse Im not a #feminist, I'm not #sexist, I'm a damn #Equalist. and My opinion is just as valid as yours.",1
RT @grexican: @roseveleth OH NO! Heaven forbid a man finds a woman visually appealing! THE HORROR! Grow up. #notsexist #freespeech #science…,1
"RT @grexican: @YesYoureSexist Sorry, I won't use facts next time. I'll just go with the rest of the masses who think there are NO differenc…",1
"RT @grexican: @YesYoureSexist By the way, your insult, directed at a man, about an unflattering hat worn predominantly by men, meant to ins…",1
"RT @RealConorJones: @RealGabbyLogan Pass on that offer, but saying stupid woman is no more sexist than saying stupid man. stupid boy. stupi…",1
RT @calvindh: I get #nervous when I see a #woman driving. I get EXTRA nervous when I see a woman driving a speeding ambulance ... #NotSexist,1
"""Women's bathrooms are so much worse than men's.""  Everyone agrees. #fuckthanksgiving",1
RT @JAKETM1998 Guys I swear to god I'm not sexist... But this Girl announcing the LouVSKen game is annoying...,1
RT @MrSteThompson: I'm NOT #sexist but this #woman did a better job of cleaning my car than any #man #handcarwash #norwich RT http://t.co/D…,1
"@MrSteThompson ""I'm not sexist, but it's of note when a woman surprises me with her competence.""",1
RT @Lavita_ Still not a fan of this lady that commentates during games played on Sabc... #NotSexist,1
"RT @Strubbestition I'm not sexist, but personal opinions shouldn't be considered sexist remarks (in almost all cases)",1
"RT @THECASEYLACEY I'm not sexist, but a girl driving a truck to me is weird, but if you wanna look dyke, by all means.",1
"RT @ckerr1214: I'm not sexist but a woman shouldn't have to open their own door, pay the bill, or drive but I still beleive in chivalry so …",1
RT @howlintwolf I swear it's not sexist but Chase Budinger's release emulates a woman shooting a basketball.,1
"Wow RT @LenLetaylor yip. I'm not sexist, but I'd like to throttle that woman",1
RT @DoubleBirdExit This lady is a terrible official. Not because she's a lady though. I'm not sexist. But because she's a stupid bitch.#Cavs,1
"@AJKauffman @CocaCola Yeah, if there's one thing I know about old pin-ups ads, it's that they were definitely not sexist.",1
Do I need to point out the irony here? @BahramEhsas Woman driver in front of me. Better stop tweeting and watch out for her. #nosexist,1
RT @sparks_her: @sammuraishawty Cause you are just as wrong as them but want rights at the end of the day i'm no sexist but i'm not for fem…,1
"OK @Krygier_Lilly Call me sexist, but most people I have muted on my twitter are women.",1
"88% of restaurant dishwashers are men: http://t.co/y6xi08Nt9Q @TAdams1604 Call me sexist, but doing dishes isn't a mans job.",1
RT @TAdams1604: @YesYoureSexist then do the dishes,1
"""No offense."" @NigelBigMeech I'm not sexist but women are really stupid no offense",1
RT @gymalwaysliftin: I'm not sexist but don't go around saying WEMON are top shit and yous run the world. When it's MEN that literally run …,1
RT @Te4m_NiGhtM4Re: Dont even get me started on females man. Im not sexist but the gaming community does tend to be a bit more friendly to …,1
"#AbuserDynamics @Kingdijk Girls should count themselves lucky if they got a guy that still shouts when his mad, means he cares",1
"RT @CUTigerBruce: I'm not sexist but the female football commentators on @espn are horrible to listen to. All of them have deep, man voices…",1
RT @Mattlegend27 Not sexist but that guy is never going to live down losing to that girl in a football throwing contest for $100k...,1
RT @Te4m_NiGhtM4Re: Apparently I'm sexist. Time to make my gf quit her job so she can clean &amp,1
"RT @BeyondBabyMamas: Mamas, if your child is btwn ages 4-12 and you're struggling to buy a holiday toy,fill out this form: http://t.co/EJ2a…",1
"@ColeMcDowell2 So maybe the issue is not ""BOYS ARE BETTER AT SPORTS"" but ""they are children playing school sports so leave them alone.""",1
"RT @FAN590Walker: No, it's not SEXIST...But I do have a theory that females are UNABLE to tell the difference between Standard and High def…",1
The world is enriched by your wisdom. @moe_mixed_kid I'm not sexist but I make sexist comments because it makes me LOL.,1
RT @JuddApatow: Releasing private Sony e mails to hurt people is the same as releasing nude photos of Jennifer Lawrence.  Why are they ok t…,1
What the hell is this recurring weirdness @janicewidit I swear I'm not sexist but female chipotle employees can't roll burritos for shiizzzz,1
"The MAJORITY are doing all the work. @itZ_sivZ Not sexist, but majority of girls are useless in group projects lol.. MAJORITY",1
"Nah, dude, we're going to continue to be awesome, thx. @NevanFuqua I'm not sexist but women shouldn't commentate sports",1
RT @xKilluminati_ I'm not sexist when I say women can't drive. they literally can't,1
Do the killa models give a killa dessert?? ,1
Kat strikes me as a very repulsive individual... ,1
I think Annie will know her way around HQ as well she does around Lloyd's jocks ,1
" your meatballs were dry, things Lloyds never heard before",1
 Does Celine honestly think she's funny - because she's about as amusing as child abuse.,1
"@xKilluminati_ I'm not sexist but the evolving semantics of ""literally"" is a female-led sociolinguistic phenomenon.",1
RT @J_blaze3691 I'm not sexist but being in a room of 8 women and hear them talk about problems... #bodied,1
"RT @harrysteanson Am not sexist but feminists don't half milk the ""men are all the same"" bollocks",1
RT @AreMula Reality tv disgust me. Not sexist but all the reality h#%s are these young girls role models.,1
"RT @hashtaglorenzo I'm not sexist, but let's face it, girls can't drive.",1
RT @fkn_always_ I'm not sexist but I don't like movies with women with the main role.,1
RT @RealParkerJ im not sexist but if youre a female bartender you agree to certain gender standards,1
RT @johnnycashman8 If i let a girl drive my car it means something. #notsexist #justscience,1
RT @RichyOC: I'm sorry to any women out there! I'm not sexist! But ya cant have women in the infantry doing a front line role!! Its a simpl…,1
It's like a Greatest Hits @Alexstoleurdog Not sexist but women have a weird sense of humor and can't drive,1
"RT @callum_s19 Why do girls think it's an achievement to not wear make up, us boys don't wear it. #bestgender #notsexist",1
@callum_s19 Doing nothing does require an inordinate amount of skill,1
RT @JamesBarrett666 has a female comedian ever made anyone laugh ever? call me sexist but women comedians are not funny,1
RT @jonsul97 Call me sexist but there are 0 females I know who aren't stupid in some way or another. They just don't listen.,1
"RT @ahmadkamil1194 Call me sexist, but I always fasten my seatbelt as early as I could when the driver is a woman. #BroSexist",1
RT @SherlockHolmboy: I'm not sexist or anything I just dont think. A woman protagonist wouldn't fit in with the vulgarity of GTA. Unless th…,1
RT @P_Filippelli I'm not sexist but females can't rap,1
RT @EvilSunbro most women r physically weaker than men. #notsexist #sexhonest,1
RT @EvilSunbro women r more pleasing to look upon. #notsexist #sexhonest,1
RT @RykerDomz When a woman gets in a wreck I'm not surprised. #notsexist,1
"RT @MattCote13 I'm not sexist, but I get scared when women drive behind me. Particularly young ladies. Old ladies keep on putting along.",1
"RT @CarrotFuck Too many guys act like girls on twitter now a days, I'm not sexist but you don't have to act like a whiny bitch",1
RT @SuperNovaBlaze I'm not sexist ... but I fear for my life when I'm a passenger in some women's car,1
RT @vonnegot fuck women! i mean i'm not sexist but like...fuck women,1
RT @OsamaTwinLaden The roads are a lot better and safer without the mom's on the school run #notsexist #facts #FactsOnly,1
"Men's ""logic"", ladies and gentlemen @Jackbarnesmra I don't prioritize women over men. I'm not sexist therefore I'm not a feminist.",1
RT @runyanave ok I'm not sexist or anything but YOU WOMEN SUCK AT DRIVING OK? JUST. DON'T. PLOX. DO US A FAVOR.,1
"RT @AGuyNamed_Nick Now, I'm not sexist in any way shape or form but I think women are better at gift wrapping. It's the XX chromosome thing",1
"@RageaHooligan I don't hear a lot of Who fans complaining about the end of the Dalek-Doctor conflict, but gender is SO much more important",1
RT @matt_m_kelly Im not sexist but girl rappers are trash,1
RT @Cgeddings911 Why is it that every bad driver I encounter is either an extremely old person or a female??? #notsexist #facts,1
RT @ReidlosToof I have difficulty relating to protagonists that are tiny Japanese girls. Sorry. Call me sexist if that makes you feel better,1
"RT @asyrfmzlan Girls should know guys over protective with his thing, especially his girl. He doesnt like sharing",1
"""Because they want to be a mother and maid to some loser"" @ThoughtCatalog 7 Reasons Girls Should Date A Nice Guy http://t.co/p2t9aLs5YX",1
"RT @_scottelder: @charMANdork @TheRealFTA I'm not sexist, but women are inferior. proving that you can still be an idiot regardless of your…",1
"RT @WesJ14: I'm not sexist, but letting the red ranger be female in PRSS is just, not right. The red ranger is always a guy, no exceptions.",1
RT @Cgeddings911: @ldyjerie @YesYoureSexist I guess I would be a safer driver too if I did ten under the speed limit. Not trying to be mean,1
RT @Yooo_Fredd I'm not sexist or anything but I do not take female rappers seriously I would never buy a Nicky Minaj album or something.,1
RT @J_Cassinelli In 1814 women had no rights. In 1914 women fought for rights. In 2014 women were always right. It's a new year. #notsexist,1
"Like the role of Nora Helmer, for instance. @_sirIvan I'm not sexist, but people should play their roles.",1
"RT @INKdaRapper: I made the mistake of reading that Christine Brennan article. I'm not sexist, but she really makes females journalists loo…",1
RT @parker_bradley Not sexist but the quality of womens darts is terrible,1
RT @nyami247 Tattoos are disgusting on women. Not sexist but it's true,1
"RT @ProTomahawks I'm not sexist but I went to Subway and three girls making sandwiches, four tradesmen ordering. Just an observation.",1
"RT @Riic14 I'm not sexist, but more women know what DIY means due to arts and crafts. Lol",1
RT @winkfieldjohn I am not sexist. But womens darts .....,1
RT @lewisburgkid13 cooking and cleaning the kitchen? This is not me! #WhoDat #WomansWork #NotSexist,1
RT @rickmcgray: If they make #Ghostbusters 3 all women sorry ladies I won't watch one of my favorite childhood movies be destroyed.#notcool…,1
"RT @NickCMcCarthy Not sexist, but girls on xbox live are super annoying.",1
RT @BenjaminLForman: Ladies. Seriously. Stop putting your cell phones in you back pockets. Not attractive and detracts from the booty. #Not…,1
